id,name,is_claimed,is_closed,phone,review_count,categories01,categories02,categories03,rating,price,transactions,zip_code,city,address,restaurant_url,image_url,latitude,longitude,photos,cross_streets,category,score
dNUh3vbZYVBIa0GVv_ZfEw,Dolce Burgee,True,False,18184323212.0,11,foodstands,burgers,streetvendors,3.5,-,[],90001,Los Angeles,"['Los Angeles, CA 90001']",https://www.yelp.com/biz/dolce-burgee-los-angeles-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media1.fl.yelpcdn.com/bphoto/VaGMcLFPr4i9KOh5b2e9aA/o.jpg,33.96699,-118.25206,"['https://s3-media1.fl.yelpcdn.com/bphoto/VaGMcLFPr4i9KOh5b2e9aA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/uNB58rB2h7G7itXegqdLYg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/oI5pqbQotEMfGlatmG4qyA/o.jpg']",,"foodstands, burgers, streetvendors",0.0
dZR61nX3qtxS_KwEidEYPQ,Short Rib BBQ,False,False,12136052350.0,6,bbq,foodtrucks,tacos,3.5,-,[],90001,Los Angeles,"['Los Angeles, CA 90001']",https://www.yelp.com/biz/short-rib-bbq-los-angeles?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/JeEVx28IG84gzX3udKNchw/o.jpg,33.96699,-118.25206,"['https://s3-media3.fl.yelpcdn.com/bphoto/JeEVx28IG84gzX3udKNchw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/QAWwLRh3TGaUN_qbsCE4pw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/prgwf04C3r4R724xJMiS_A/o.jpg']",,"bbq, foodtrucks, tacos",0.0
mRLIrzDPMzH2av5mxQRZDw,Juan's Tacos,False,False,0.0,3,streetvendors,tacos,,3.5,$,[],90001,Los Angeles,"['Los Angeles, CA 90001']",https://www.yelp.com/biz/juans-tacos-los-angeles-3?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/d1Xa0Kr1aIl-5tZbu9019g/o.jpg,33.96699,-118.25206,"['https://s3-media2.fl.yelpcdn.com/bphoto/d1Xa0Kr1aIl-5tZbu9019g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Krlv9z3aGpSPG8QD5pAL9A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/qn5nN0oWXE8o09gQy7Lk3w/o.jpg']",,"streetvendors, tacos, ",0.0
o-m24Wdyd4zJdTxS-a-JYQ,Sandwich Brothers,False,False,0.0,2,sandwiches,foodtrucks,,3.0,$,[],90001,Los Angeles,"['Los Angeles, CA 90001']",https://www.yelp.com/biz/sandwich-brothers-los-angeles?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/NPHuzZ3DFCJJDoblkvo0ag/o.jpg,33.96699,-118.25206,"['https://s3-media2.fl.yelpcdn.com/bphoto/NPHuzZ3DFCJJDoblkvo0ag/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/3ZQiwspZdt-3n_vLDO3pEQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Y-W5mL-0Wz5DOTOapzeCew/o.jpg']",,"sandwiches, foodtrucks, ",0.0
sLpAvOlA6jAcdWoAGO3TvA,Hot Wing Truck,False,False,13105604050.0,1,chicken_wings,foodtrucks,,3.0,-,[],90001,Los Angeles,"['Los Angeles, CA 90001']",https://www.yelp.com/biz/hot-wing-truck-los-angeles?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media1.fl.yelpcdn.com/bphoto/1G70JoHM_sEmB2EE_dXN4Q/o.jpg,33.96699,-118.25206,['https://s3-media1.fl.yelpcdn.com/bphoto/1G70JoHM_sEmB2EE_dXN4Q/o.jpg'],,"chicken_wings, foodtrucks, ",0.0
zULzzkRKBnZ8RxBNGqwcgA,Nomad Burgers Food Truck,False,False,18556872867.0,1,foodtrucks,streetvendors,burgers,2.0,-,[],90001,Los Angeles,"['Los Angeles, CA 90001']",https://www.yelp.com/biz/nomad-burgers-food-truck-los-angeles?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,-,33.96699,-118.25206,[],,"foodtrucks, streetvendors, burgers",0.0
Gdiic5-4_k5Y3K6of1KRZw,Yada's Kitchen,True,False,13233653439.0,2,foodtrucks,burgers,sandwiches,4.0,-,[],90201,Bell Gardens,"['Bell Gardens, CA 90201']",https://www.yelp.com/biz/yadas-kitchen-bell-gardens?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/N8NFSTCgxl0g7aRx9l_fkA/o.jpg,33.9663370933042,-118.1549850925887,"['https://s3-media2.fl.yelpcdn.com/bphoto/N8NFSTCgxl0g7aRx9l_fkA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8zPldci5pVKeqUHpj_PN_Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/_uybsuhRQnD5bWDS1XOTdg/o.jpg']",,"foodtrucks, burgers, sandwiches",0.0
qHM0UIcbhgRuZlDkLxymng,Anahi's Bionicos,True,False,13237717571.0,7,icecream,juicebars,sandwiches,4.0,$,[],90201,Cudahy,"['7711 Otis Ave', 'Cudahy, CA 90201']",https://www.yelp.com/biz/anahis-bionicos-cudahy?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/AUKgJWWFNZACC4IekKBXQw/o.jpg,33.9661,-118.19487,"['https://s3-media2.fl.yelpcdn.com/bphoto/AUKgJWWFNZACC4IekKBXQw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/7sdAb0H-opTMceQUjUrNag/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/diX58k7NEWDaam0dAxSIHw/o.jpg']",,"icecream, juicebars, sandwiches",0.0
VIQv0DeS6ofaF_4mNhha5w,Adu Burger,False,False,13237512220.0,13,hotdogs,burgers,,3.5,$,['delivery'],90044,Los Angeles,"['8020 S Vermont Ave', 'Los Angeles, CA 90044']",https://www.yelp.com/biz/adu-burger-los-angeles?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/yPAypBinOwGzQE_1GirT1g/o.jpg,33.96608,-118.29113,"['https://s3-media4.fl.yelpcdn.com/bphoto/yPAypBinOwGzQE_1GirT1g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/UznS5Okoz0jCd44zhZkQuA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Nj7BDwiBLCPKjEvpPbl4XA/o.jpg']",,"hotdog, burgers, ",0.0
jeg03NnsT4syV3hQjGpiWw,Tacos La Guera,False,False,0.0,1,foodtrucks,tacos,,4.0,-,[],90280,Walnut Park,"['Pacific Blvd & Cudahy St', 'Walnut Park, CA 90280']",https://www.yelp.com/biz/tacos-la-guera-walnut-park-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/2Ra8B4eM1u6nA9PexMjTYA/o.jpg,33.9659559186399,-118.225186474415,"['https://s3-media3.fl.yelpcdn.com/bphoto/2Ra8B4eM1u6nA9PexMjTYA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/iGnS5MQ442Vj1n68t-8I-Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/QUDdNSZ5eWoGY1d2MAWcEQ/o.jpg']",,"foodtrucks, tacos, ",0.0
znNsBFBJW05Jq10718xc1w,Pioneer Chicken,True,False,15629279135.0,460,chickenshop,chicken_wings,fishnchips,4.0,$,['delivery'],90201,Bell Gardens,"['6323 Florence Ave', 'Bell Gardens, CA 90201']",https://www.yelp.com/biz/pioneer-chicken-bell-gardens?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/jaN2Yu5K35BxynQQ3ogXdQ/o.jpg,33.9658441,-118.1519534,"['https://s3-media3.fl.yelpcdn.com/bphoto/jaN2Yu5K35BxynQQ3ogXdQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/JDmGP2ixG4RObPq2tqSPXw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0ElI6V_5zV-Bj7nJc_WSuQ/o.jpg']",,"chickenshop, chicken_wings, fishnchips",3.74
sqyZEXyBGhHJYuooyT5_AA,Winchell's Donuts,True,False,15629273755.0,36,donuts,coffee,sandwiches,2.5,$,['delivery'],90201,Bell Gardens,"['6333 E Florence Ave', 'Bell Gardens, CA 90201']",https://www.yelp.com/biz/winchells-donuts-bell-gardens?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/LX-HDBXx8jYXTgmnhMKjQw/o.jpg,33.96581,-118.15173,"['https://s3-media2.fl.yelpcdn.com/bphoto/LX-HDBXx8jYXTgmnhMKjQw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/7khYYDRLl8SyY6HfmI4tbQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/VEvATI8Puz4BstbY0QxNSw/o.jpg']",,"donuts, coffee, sandwiches",0.0
C4l4U13gcjQGC95TYCNIIQ,Monster Burger #3,True,False,13239204611.0,6,burgers,,,3.5,-,['delivery'],90003,Los Angeles,"['8025 S Avalon Blvd', 'Los Angeles, CA 90003']",https://www.yelp.com/biz/monster-burger-3-los-angeles-3?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/Sia0d9jq6g_VYomyUAUlqA/o.jpg,33.96572,-118.26549,"['https://s3-media4.fl.yelpcdn.com/bphoto/Sia0d9jq6g_VYomyUAUlqA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/HybLvpuuutdmO1NfoEdPAA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/84wSFM1p8fazvayXvDegSg/o.jpg']",,"burgers, , ",0.0
GAI5Yf6eznfHxFtoWUgdig,Burger King,True,False,13235895551.0,22,burgers,hotdogs,,3.5,$,['delivery'],90280,South Gate,"['8012 Long Beach Blvd', 'South Gate, CA 90280']",https://www.yelp.com/biz/burger-king-south-gate-3?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/KltHPPHtCMeO4TSvUteyDg/o.jpg,33.9656321704388,-118.225165754557,"['https://s3-media3.fl.yelpcdn.com/bphoto/KltHPPHtCMeO4TSvUteyDg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/U1JGJfiguX9S_E-gjGDFtw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/oaCkiHZaOQzk8-r35u9iIA/o.jpg']",,"burgers, hotdogs, ",0.0
Ag_FMsz-TSPhkFwt6Rw5KQ,Chris's Hamburgers,True,False,13235624125.0,113,tradamerican,burgers,,4.5,$,[],90201,Cudahy,"['7701 Atlantic Ave', 'Cudahy, CA 90201']",https://www.yelp.com/biz/chriss-hamburgers-cudahy?adjust_creative=I64FeUcwxCtTlHN3w8WhdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=I64FeUcwxCtTlHN3w8WhdA,https://s3-media3.fl.yelpcdn.com/bphoto/B6JnGPe5a2UtPjH2b8XFWg/o.jpg,33.9655189,-118.187006,"['https://s3-media3.fl.yelpcdn.com/bphoto/B6JnGPe5a2UtPjH2b8XFWg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/NXEhwqALTENDqfmqu8Ooaw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Bg1-HweiXbCqabgC9CpEOw/o.jpg']",,"tradamerican, burgers, ",0.0
bfKL7antyTKfJmXZdSOiKw,Don Chente Tacos N Beer,True,False,15628069100.0,52,tacos,,,4.0,-,[],90201,Bell Gardens,"['6377 Florence Ave', 'Bell Gardens, CA 90201']",https://www.yelp.com/biz/don-chente-tacos-n-beer-bell-gardens-3?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media1.fl.yelpcdn.com/bphoto/txd9m2CWIl0RQV77kZ0Hjw/o.jpg,33.964945,-118.150464,"['https://s3-media1.fl.yelpcdn.com/bphoto/txd9m2CWIl0RQV77kZ0Hjw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/nxjCIU0JIscJqlYHgm2HCg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/RDKFILjAOBj5HjVi_ZP9Rg/o.jpg']",,"tacos, , ",0.0
x5MuH-Y2ZOoBjmcNXwCBSA,Birria De Chivo La Guera,True,False,13232007396.0,2,tacos,,,5.0,-,[],90280,South Gate,"['2621 Santa Ana St', 'South Gate, CA 90280']",https://www.yelp.com/biz/birria-de-chivo-la-guera-south-gate-4?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/icwggKFWD1JBB1OzjeiDVw/o.jpg,33.964874,-118.224622,"['https://s3-media2.fl.yelpcdn.com/bphoto/icwggKFWD1JBB1OzjeiDVw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/s0SGt8g__M-oh6rxUeMTbw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/i3ouZMGhmaHD6G_Jh0sTlg/o.jpg']",,"tacos, , ",0.0
BTmvsmEHuvcql8bnT-9lnQ,Jack in the Box,True,False,15628067031.0,33,burgers,hotdogs,tacos,1.5,$,['delivery'],90201,Bell Gardens,"['6350 Florence Ave', 'Bell Gardens, CA 90201']",https://www.yelp.com/biz/jack-in-the-box-bell-gardens?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media4.fl.yelpcdn.com/bphoto/Lh0MNkqRXYGMQV5gdZoA6Q/o.jpg,33.9648318165962,-118.15132856369,"['https://s3-media4.fl.yelpcdn.com/bphoto/Lh0MNkqRXYGMQV5gdZoA6Q/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Qu83sjEbc6CJnzS0wEnUsw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/a8ywBJXukDATVH74u1dW4w/o.jpg']",,"burgers, hotdogs, tacos",0.0
DlLqBxthuCeZoYLoq0H0KQ,Joe's Pizza and Restaurant,True,False,15628062351.0,36,pizza,chicken_wings,,4.0,$$,"['pickup', 'delivery']",90201,Bell Gardens,"['6370 Florence Ave', 'Bell Gardens, CA 90201']",https://www.yelp.com/biz/joes-pizza-and-restaurant-bell-gardens?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/PtlpKXQJNxyQfcYXZFkP-w/o.jpg,33.9648185,-118.1511551,"['https://s3-media2.fl.yelpcdn.com/bphoto/PtlpKXQJNxyQfcYXZFkP-w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/PANH7ove-2XIrr-6cYIgRw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/5zvCxPwwfxGH2hqzI1QCvw/o.jpg']",,"pizza, chicken_wings, ",0.0
JB34l0q0A5d2KFWTeNjdFw,WaBa Grill,True,False,13235372057.0,41,hotdogs,asianfusion,,2.5,$,"['delivery', 'pickup']",90280,South Gate,"['2647 Santa Ana St', 'South Gate, CA 90280']",https://www.yelp.com/biz/waba-grill-south-gate-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/kUKGfOu_KOA40ETEbd2VAg/o.jpg,33.96469,-118.22366,"['https://s3-media4.fl.yelpcdn.com/bphoto/kUKGfOu_KOA40ETEbd2VAg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/94-Qo1fP4cYMmnA50y4Aog/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/23Vpa_vbpuxsMmzSO9HY8A/o.jpg']",,"hotdogs, asianfusion, ",0.0
2olEEFk4ioOW3VUuzHbQmA,Fosters Freeze,True,False,15629271648.0,46,icecream,burgers,tradamerican,4.0,$,['delivery'],90201,Bell Gardens,"['7540 So Eastern Ave', 'Bell Gardens, CA 90201']",https://www.yelp.com/biz/fosters-freeze-bell-gardens?adjust_creative=I64FeUcwxCtTlHN3w8WhdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=I64FeUcwxCtTlHN3w8WhdA,https://s3-media4.fl.yelpcdn.com/bphoto/Y-TBN26hjnKUOhpxEMg0Rw/o.jpg,33.9644686,-118.164938,"['https://s3-media4.fl.yelpcdn.com/bphoto/Y-TBN26hjnKUOhpxEMg0Rw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Cpn3c93m_M63H4tV4oJSCw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/kNnBy4qV9Ht2pYrml1T1rw/o.jpg']",,"icecream, burgers, tradamerican",0.0
alv82yOjew9TmqSsTRK09A,Lalis Pizza,True,False,13237496335.0,39,pizza,,,4.0,$,['delivery'],90255,Huntington Park,"['7902 California Ave', 'Huntington Park, CA 90255']",https://www.yelp.com/biz/lalis-pizza-huntington-park?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/J_CvGt4XGOk9Nh9MUIMQ0Q/o.jpg,33.96435,-118.204412037037,"['https://s3-media2.fl.yelpcdn.com/bphoto/J_CvGt4XGOk9Nh9MUIMQ0Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/NZ237UHchrmXv9ICRF68ZQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/jnfjcGEK9saVd2hCCGZfeA/o.jpg']",,"pizza, , ",0.0
gIowQp6_bElFQr7GR_rJyg,Eddie's Tacos,True,False,13107013021.0,1,tacos,,,5.0,-,[],90003,Los Angeles,"['Los Angeles, CA 90003']",https://www.yelp.com/biz/eddies-tacos-los-angeles-3?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/efEpawAApPD566txJm5-VQ/o.jpg,33.9643402099609,-118.273887634277,"['https://s3-media3.fl.yelpcdn.com/bphoto/efEpawAApPD566txJm5-VQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/DW3wDYXs8ILyGGL-s15Lhw/o.jpg']",,"tacos, , ",0.0
Qg8kuUn7552ZuuCY7_Obww,El Pollo Loco,True,False,13235831475.0,58,hotdogs,mexican,,1.5,$,['delivery'],90280,South Gate,"['8114 Long Beach Blvd', 'South Gate, CA 90280']",https://www.yelp.com/biz/el-pollo-loco-south-gate-7?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/8pfQZFX5eawDPB9gaDoMXQ/o.jpg,33.96432,-118.22475,"['https://s3-media3.fl.yelpcdn.com/bphoto/8pfQZFX5eawDPB9gaDoMXQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/TI72TZyXBAEPGR0ekQMOkw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/1z946C8R0UL_wXnjp8ZYUA/o.jpg']",,"hotdogs, mexican, ",0.0
biOhtKVn-gTdK3TxCNVZTg,Tom's Burgers,False,False,13235811735.0,14,burgers,,,3.0,$,['delivery'],90280,South Gate,"['8202 Long Beach Blvd', 'South Gate, CA 90280']",https://www.yelp.com/biz/toms-burgers-south-gate?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media1.fl.yelpcdn.com/bphoto/kL4m28AkLUf1qDsbM1MvAw/o.jpg,33.9638078,-118.2250104,"['https://s3-media1.fl.yelpcdn.com/bphoto/kL4m28AkLUf1qDsbM1MvAw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/8IACunK0xrmrtAzLFGrfDQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/hqXapEu-OzQG1lc2aQunBQ/o.jpg']",,"burgers, , ",0.0
O_nL1FXIObo2PPGCtA7SFg,Pizzaroni - Huntington Park,True,False,13234767278.0,11,pizza,chicken_wings,,3.5,-,"['delivery', 'pickup']",90255,Huntington Park,"['8020 State St', 'Huntington Park, CA 90255']",https://www.yelp.com/biz/pizzaroni-huntington-park-huntington-park?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/yZ3xU4Vl1J2TsPsTASZ-0g/o.jpg,33.96369,-118.21059,"['https://s3-media3.fl.yelpcdn.com/bphoto/yZ3xU4Vl1J2TsPsTASZ-0g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/8GvO7zd_nX0l1JPOEKp5Rg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QHD1gYedOl3homJ7-kAjeg/o.jpg']",,"pizza, chicken_wings, ",0.0
SXt7Akc5UrhWp-Lr9LRsRQ,Super Pizza Veloz,True,False,15628066100.0,47,pizza,,,4.0,$,"['delivery', 'pickup']",90201,Bell Gardens,"['7625 Eastern Ave', 'Ste A', 'Bell Gardens, CA 90201']",https://www.yelp.com/biz/super-pizza-veloz-bell-gardens?adjust_creative=I64FeUcwxCtTlHN3w8WhdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=I64FeUcwxCtTlHN3w8WhdA,https://s3-media2.fl.yelpcdn.com/bphoto/JkmFWJ0NGWqDCJ8n4Wy0uQ/o.jpg,33.963622,-118.166022,"['https://s3-media3.fl.yelpcdn.com/bphoto/5_E02nwJ6eTQr2MYUqXuBA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/JkmFWJ0NGWqDCJ8n4Wy0uQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Wjqp3y6IvVtoPgT5FCbq-g/o.jpg']",,"pizza, , ",0.0
OBhS3wjPCm0WR577G7sDmw,Rolling Grill,False,False,15629282530.0,2,hotdogs,,,3.5,-,[],90201,Bell Gardens,"['7437 Scout Ave', 'Bell Gardens, CA 90201']",https://www.yelp.com/biz/rolling-grill-bell-gardens?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/D9kxFtJYALACn8zVZ5icaw/o.jpg,33.96318,-118.14395,"['https://s3-media3.fl.yelpcdn.com/bphoto/D9kxFtJYALACn8zVZ5icaw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/-2r15GrAVL5Ef_UXhS3WHg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/5kz86d_wWaVMyoSfkDoHPw/o.jpg']",,"hotdogs, , ",0.0
iU4bRSX63JLnzat1V_IBgA,Little Caesars Pizza,True,False,13237732152.0,38,pizza,hotdogs,,2.0,$,[],90201,Cudahy,"['7907 Atlantic Ave', 'Cudahy, CA 90201']",https://www.yelp.com/biz/little-caesars-pizza-cudahy?adjust_creative=I64FeUcwxCtTlHN3w8WhdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=I64FeUcwxCtTlHN3w8WhdA,https://s3-media1.fl.yelpcdn.com/bphoto/5mOkqF0cjcu9SLXoW4jCzA/o.jpg,33.9630600742122,-118.186707567473,"['https://s3-media1.fl.yelpcdn.com/bphoto/5mOkqF0cjcu9SLXoW4jCzA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ZoHCgr4FbcBt56cfj5N4eA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MhDJ_SSyR6ho2t-3aeCKMA/o.jpg']",,"pizza, hotdogs, ",0.0
89EbXg4dhm_ja_duVY7vWQ,Tom's Express,True,False,13235631717.0,55,burgers,,,3.0,$,['delivery'],90280,South Gate,"['8121 State St', 'South Gate, CA 90280']",https://www.yelp.com/biz/toms-express-south-gate?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/VKarPtGAkQ7_CzARlkA-Ig/o.jpg,33.96301,-118.21133,"['https://s3-media4.fl.yelpcdn.com/bphoto/VKarPtGAkQ7_CzARlkA-Ig/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/_2WJShIcCKUsZV-1NLjgaw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/QpDZJzrXp7XY7GLLk_pWnA/o.jpg']",,"burgers, , ",0.0
