review_id,categories01,categories02,categories03,city,Value
FtVeZ8rRpM4UCvYG8invRQ,foodtrucks,tacos,,Los Angeles,Service
WhSZjnat_gWDgRMc5C9Eag,foodtrucks,tacos,,Los Angeles,Service
Zq9Nebreo6zHa6ICaTULnA,foodtrucks,tacos,,Los Angeles,Service
jKuMWMFAQV7u1u61GlxQRw,newamerican,pizza,,Los Angeles,Environment
Jv-KzYFSBOdowGwDMdLrwg,newamerican,pizza,,Los Angeles,Service
_OSOZs0cq9RaRCsko0CwgA,newamerican,pizza,,Los Angeles,Service
AVihuc8V_PMoIU0hjilUwQ,burgers,sandwiches,,Los Angeles,Environment
lFQFf-be-kupD5iwP_e44Q,burgers,sandwiches,,Los Angeles,Service
gZA4yc6mrRYXOGN_9-u4Rw,burgers,sandwiches,,Los Angeles,Environment
1jeeDv8OppAnMIPHQyOWbQ,burgers,hotdogs,,Los Angeles,Service
rJwkK3UQu0Ael0SkTbYv4A,burgers,hotdogs,,Los Angeles,Service
MK09qSqdri6-Ls5LuyWRIw,burgers,hotdogs,,Los Angeles,Service
MTVpsqhop86dkBWnug1S7A,chicken_wings,hotdogs,,Los Angeles,Service
fLHPf6GWyvM8bukpqn1pNw,chicken_wings,hotdogs,,Los Angeles,Service
_U6ygfnqKedu9y398Wps0A,chicken_wings,hotdogs,,Los Angeles,Service
Qac-hqzIHkWiGQuItAfS5w,burgers,,,Los Angeles,Service
s6bbK9T-eiAxVk0rXDB8Rw,burgers,,,Los Angeles,Service
DRYc2A-av9_YuCvvpqk7Nw,burgers,,,Los Angeles,Service
oWde1TaU4ht7wfmf8Z-uqg,tradamerican,sandwiches,,Los Angeles,Service
ph35CsPYl_Rrmjnldte2tw,tradamerican,sandwiches,,Los Angeles,Service
3neyIMf1atavWvibDEo9eg,burgers,,,Los Angeles,Service
5jGYhcFZb6ST4SOE28hd8w,burgers,,,Los Angeles,Service
B4vCrQJObu03XekzembLtQ,burgers,,,Los Angeles,Service
hbmozzeYJFvJqVcyIC06pg,chickenshop,hotdogs,,Los Angeles,Service
fbZyU1ax2rKGJ5F8AMKjMA,chickenshop,hotdogs,,Los Angeles,Food
1MNzgY573p-ucP603q0TDg,chickenshop,hotdogs,,Los Angeles,Service
_9rs9Gli5a7TQxmnxp66GA,pizza,,,Los Angeles,Others
8z7_gVwtyOIviZ1tg0pO4g,pizza,,,Los Angeles,Service
TwjaTljsYqK6bAEKgh8SuQ,pizza,,,Los Angeles,Environment
6vAcfANWwWO_dKSxDvBuOQ,chicken_wings,,,Los Angeles,Service
iZWBUE-ugYyqfh7RQ8ezYQ,chicken_wings,,,Los Angeles,Service
ypH-kPGi03CX1q-UxYYg2A,tacos,hotdogs,,Los Angeles,Others
m-T_gg2MmkcVLcASpyfffw,tacos,hotdogs,,Los Angeles,Food
xPVYnqf9d8sN_OKrELOopw,hotdogs,foodstands,burgers,Los Angeles,Food
8-QA_6dEn4YaXrj11LxUzw,hotdogs,foodstands,burgers,Los Angeles,Service
VqL1Lg78PiAmMHRFTWvgTA,hotdogs,foodstands,burgers,Los Angeles,Others
E7H4vVBefTiddGGpyNI74Q,tacos,foodstands,,Los Angeles,Service
DK0V90pxMTD72DJ0RkXZeA,tacos,foodstands,,Los Angeles,Service
vb1WEqLFQvMQLnLWrV-hdg,chinese,tacos,chicken_wings,Los Angeles,Service
NkEnjL78I9UUytRWaFsu8A,chinese,tacos,chicken_wings,Los Angeles,Service
7R0ssnBDJSxPgkIIZNf7-A,chinese,tacos,chicken_wings,Los Angeles,Service
QQ9jnVGCOPwf-EFGdAKUnA,tacos,,,Los Angeles,Service
BTPF35oY6hhWWlEma5pOmA,tacos,,,Los Angeles,Others
4RLUeYCKEqiN7b4dF2g3mg,tacos,,,Los Angeles,Service
2qHMsDcQwKTkKbUeKUb8Kg,chicken_wings,hotdogs,,Los Angeles,Service
WIiBUa2I951O-w2KlPuvwQ,chicken_wings,hotdogs,,Los Angeles,Environment
dLM7ymaqVUUSzwLv39I7sw,chicken_wings,hotdogs,,Los Angeles,Service
b9bgqFrOd-Z3vfVilOHQWw,foodtrucks,pizza,,Los Angeles,Service
TuPUGb-jefQtd1nj3CAVNQ,foodtrucks,pizza,,Los Angeles,Service
OVGU5mWrKMqUQCwotstaTA,foodtrucks,pizza,,Los Angeles,Food
FClLgdzPGJHEKqBYqqcznA,foodtrucks,tacos,,Los Angeles,Service
HQw1Uj9Am87i8QESH8gEDA,foodtrucks,tacos,,Los Angeles,Service
fd87ADDYKXbqPCKIlM1RwA,foodtrucks,tacos,,Los Angeles,Environment
RHAjbpXLyqt8pspJRwNp_A,chicken_wings,,,Los Angeles,Service
1fma-kGbPagjADV46kDVMg,chicken_wings,,,Los Angeles,Service
b6sJlJZHfu796MGwNmwf6A,chicken_wings,,,Los Angeles,Service
r3QLO8Nz3po4gx9wdZXiKA,hotdogs,mexican,,Los Angeles,Service
wsUn4HPQdvq7zw1ATuPwmQ,hotdogs,mexican,,Los Angeles,Environment
S1cOqSGldpbHceDWbCH9uA,hotdogs,mexican,,Los Angeles,Service
ioe34FMpvzBirnijLvBL_g,burgers,,,Los Angeles,Service
teB_5LtSvc17oEsJ8--cWA,burgers,,,Los Angeles,Service
AGMlvg8FbpTBjwy_ZfugDQ,burgers,,,Los Angeles,Food
qURzxOgPQdKbenu-FAMGRQ,seafood,foodtrucks,tacos,Los Angeles,Service
vKkFHSpG_sLwLXkFAWuWVA,seafood,foodtrucks,tacos,Los Angeles,Service
zRtVaflI_KQh0p2p9xuCgA,seafood,foodtrucks,tacos,Los Angeles,Service
tyGbQszGQaH3iB-_ruEJ5A,chicken_wings,,,Los Angeles,Service
agZIpwc7vBiYOJXJZ2VUhg,chicken_wings,,,Los Angeles,Environment
5gtyagVfXhpkUosdqbSftQ,chicken_wings,,,Los Angeles,Service
VGdMfZYkmvQKvnhoWlNXmQ,mexican,sandwiches,pizza,Los Angeles,Service
fYDa7p6LMi7MD9m-4rYZMw,burgers,fooddeliveryservices,,Los Angeles,Service
ZtBvLK7b0NttUM6QMMvyUw,southern,chicken_wings,,Los Angeles,Service
_gp1282ESLjC7Mxjq09oaw,southern,chicken_wings,,Los Angeles,Service
yRDKXmfzwCiwfwpLNgAMAg,southern,chicken_wings,,Los Angeles,Service
ucgtTlqgj5tHF-jrW7IdgQ,burgers,,,Los Angeles,Service
XVPrqnnV82chIGsCUwkCtQ,burgers,,,Los Angeles,Service
f5HSKUNO5gfZO2lqVB5ghw,burgers,,,Los Angeles,Service
WpaSpV7735SjUtrLkIg5HA,burgers,tacos,hotdogs,Los Angeles,Service
tjTW2mzXP5kPqFL8Smi4PQ,burgers,tacos,hotdogs,Los Angeles,Service
cn-7avCTsdhUUtwI3VwItQ,burgers,tacos,hotdogs,Los Angeles,Food
Mt0pV_3NHF37P_qL0wurVA,pizza,italian,chicken_wings,Los Angeles,Environment
l8GPdz346ZJtcrOwWGY0Lw,pizza,italian,chicken_wings,Los Angeles,Service
xKE6EtIpe7ZQgnqedXB9_A,pizza,italian,chicken_wings,Los Angeles,Food
LJjbiq4fFecHjTARuY2YAg,foodstands,tacos,,Los Angeles,Service
Imz9yNzPWC3zjWKM_HQMvA,foodstands,tacos,,Los Angeles,Service
1FiuWJJqmiXHPbRc9Kcqjw,foodstands,tacos,,Los Angeles,Service
w9o7lW1SiOQDDTK41w48fQ,burgers,breakfast_brunch,sandwiches,Los Angeles,Service
q-levfLN9kvFJjLrjhEDpQ,burgers,breakfast_brunch,sandwiches,Los Angeles,Service
-3IiVSkeP-iv85yFdYyqUQ,burgers,breakfast_brunch,sandwiches,Los Angeles,Service
TdgbdQ1sr5nj-WIFxH_Pyg,pizza,hotdogs,chicken_wings,Los Angeles,Service
bA1qC4IjuXmFSGXZU-mEOw,pizza,hotdogs,chicken_wings,Los Angeles,Environment
qiy8WtZb3rAVCnXTwnZbmQ,pizza,hotdogs,chicken_wings,Los Angeles,Service
XQMP-BhOeilJlZBrAu2GHw,mexican,breakfast_brunch,burgers,Los Angeles,Service
pGsFcX4zv4WOOwmiKFulFw,mexican,breakfast_brunch,burgers,Los Angeles,Service
j9o0KMtgY_kaNHq3jiBV2Q,mexican,breakfast_brunch,burgers,Los Angeles,Environment
TWWJqdVP4G833n1ULEnzdQ,tacos,foodtrucks,,Florence-Firestone,Environment
g8yCGPuMx-dd0UEMRnaRyQ,tacos,foodtrucks,,Florence-Firestone,Service
YJmudNRszo27IPwbtneJHg,chinese,hotdogs,,Los Angeles,Service
N3dv-I2kNGR-mN1K65DrAA,chinese,hotdogs,,Los Angeles,Service
sZMYtPbI61r7c1KoSNl0SA,chinese,hotdogs,,Los Angeles,Environment
Bav3htje4KmIolcWNnqm4Q,foodtrucks,tacos,,Los Angeles,Service
6x_FMuE_MwIm1nBVuftVCQ,foodtrucks,tacos,,Los Angeles,Environment
OiN9ctFQRANqnKWEVkpvjQ,foodtrucks,tacos,,Los Angeles,Service
pgzhJZDbSvk1LXA4sR11pA,foodtrucks,tacos,,Los Angeles,Environment
2FWI_xq3r62ev-ZDMIJSEA,foodtrucks,tacos,,Los Angeles,Service
eOvpw3aDMC86Aar2C9mgXw,chicken_wings,,,Los Angeles,Service
9lieJA_v9pVVqFmk8lC26w,chicken_wings,,,Los Angeles,Food
eAbAwpnNdInicROW_zmyrw,chicken_wings,,,Los Angeles,Service
DNgB8Zg2aCe0UltSxeSCRw,burgers,hotdogs,greek,Los Angeles,Service
l-v-n-v8s7MnCZIf9mshDQ,burgers,hotdogs,greek,Los Angeles,Service
jIIQ3692A45dsJNHUvgGww,burgers,hotdogs,greek,Los Angeles,Service
fqA2y_MKSJ6jGd24IX9cJw,burgers,,,Los Angeles,Service
NwBYVIXu6FkH8lrmA5yFKg,burgers,,,Los Angeles,Service
PUC2MbVBJune1anCkQtWIg,burgers,,,Los Angeles,Environment
eXi7nQHkn9Vi6lY3AIgfjA,foodtrucks,hotdogs,sandwiches,Los Angeles,Service
pVzKrLzrhUXPU0z-GQiLRw,foodtrucks,hotdogs,sandwiches,Los Angeles,Service
Q77E-zvUgXsBky-ZXqIvjQ,chicken_wings,hotdogs,,Los Angeles,Service
IEo9PLEA-cMld02_uevVyA,chicken_wings,hotdogs,,Los Angeles,Others
mL7YwWRXI7gxeQTz9JFeVg,chicken_wings,hotdogs,,Los Angeles,Service
rVnLnKyN2e2GPxWuMEIPhQ,burgers,foodtrucks,catering,Los Angeles,Service
_xknXtlRZEzlhAbxFWAUqg,burgers,foodtrucks,catering,Los Angeles,Service
JwFXxvk8SLlAJ7HH6fPQFg,burgers,foodtrucks,catering,Los Angeles,Service
asYCdXznhEk5zmNtUTj1kQ,chicken_wings,pizza,,Los Angeles,Service
ELgNLNRKdgbZuiKrls9xmg,chicken_wings,pizza,,Los Angeles,Service
JbJ6u5Sg2cTuA8mDVhT0Ag,chicken_wings,pizza,,Los Angeles,Service
xpfbpXM4M-Be3TdQ5Io5_w,pizza,,,Los Angeles,Service
RpBBqlxVlRSY-tWLs6j6Dg,pizza,,,Los Angeles,Environment
Vld2ghVm3kSFQMHWU499zA,pizza,,,Los Angeles,Service
IakaDV3OUXnIVRvnYe3ORw,burgers,hotdogs,tradamerican,Los Angeles,Service
sTayz0_bWYyv45fBNKv-lg,burgers,hotdogs,tradamerican,Los Angeles,Service
LlNiDsWfyGpOh4zjOxgGWg,burgers,hotdogs,tradamerican,Los Angeles,Service
4WjxLg0vwxgpZe5KJOle6A,tacos,foodtrucks,,Los Angeles,Environment
LdHs1wav_jJr3DE43WsSAQ,tacos,foodtrucks,,Los Angeles,Service
l5Ki8Jl0GCMt1AQph3vrpg,foodtrucks,burgers,,Los Angeles,Service
czieP1-er5VXPLerQGCpQA,foodtrucks,burgers,,Los Angeles,Service
Pdh5I23ZldgSbqQTkqrUgw,foodtrucks,burgers,,Los Angeles,Environment
rHUX8ZqsAPdQXWr8PSsJpg,foodstands,burgers,streetvendors,Los Angeles,Service
oaRafApE-9UocUv3c2ai-w,foodstands,burgers,streetvendors,Los Angeles,Food
gilEJaQSfd-giMO6SuNIGg,foodstands,burgers,streetvendors,Los Angeles,Service
k2KHGNVwOXVjiVnQ8Ec7Qw,foodtrucks,tacos,,Los Angeles,Service
Pcat9r4yR9qK9O7Fo8CvDw,foodtrucks,tacos,,Los Angeles,Service
Upez1j-mjtS4XJG72WVhWQ,foodtrucks,tacos,,Los Angeles,Service
kaH5gHGVC55HVvrtCjsnmw,hotdogs,mexican,,South Gate,Service
RRvn-Yl25EHDNtAiH1mLuA,hotdogs,mexican,,South Gate,Service
u3NfKiWJNi_zlVTBgoJBZg,hotdogs,mexican,,South Gate,Service
UuPTkYw534jbCWasGqVIxQ,tradamerican,mexican,burgers,Los Angeles,Service
OT9znjUttLrA_0c-OU16qQ,bbq,foodtrucks,tacos,Los Angeles,Service
Be6iTGimRqdy3UvVZZm3ww,bbq,foodtrucks,tacos,Los Angeles,Service
eK9m74bToC4Em73-W8_wzA,bbq,foodtrucks,tacos,Los Angeles,Others
jDs2BGPUHbqCpQjHh_G6UA,burgers,,,Los Angeles,Service
m77_vzH3IXb_WYctmvhl-Q,burgers,,,Los Angeles,Service
-HS-hvzfVvPnFS0ZUD1pYA,burgers,,,Los Angeles,Environment
USTumDX_CfcWiOX_xuWEcQ,pizza,,,Los Angeles,Service
l_wWvpXJXgoxzXQ794uLyg,pizza,,,Los Angeles,Service
JtQJSDg63WPDbBVXhiQ_nA,pizza,,,Los Angeles,Environment
ZKLf0dV3PIhwYqu_SYSKww,burgers,hotdogs,,Los Angeles,Service
iJy3A6Keyufu3ZeKJHR_vQ,burgers,hotdogs,,Los Angeles,Others
7a43jJIjdUqaGlm3DMVY5Q,burgers,hotdogs,,Los Angeles,Service
h2GrTFXbeUZeeHR01NRORQ,hotdogs,burgers,coffee,Los Angeles,Food
o_zk_JuGJ2_eV94Us0Jglg,hotdogs,burgers,coffee,Los Angeles,Service
P2MbfbD95qhTTc7loQm3ew,hotdogs,burgers,coffee,Los Angeles,Food
jULIeJS44wcN9WnJG4Hx3g,burgers,,,Los Angeles,Service
TMWHs-OkeODaAZJG8-Y8lQ,sandwiches,,,Los Angeles,Service
mm5Ow18iAGO_aZgjv9uCTQ,sandwiches,,,Los Angeles,Service
ZLt1hEnP8x618gfI0WtIfw,sandwiches,,,Los Angeles,Service
50pvL7ARjC3EmOE_KED3gw,foodtrucks,tacos,,Los Angeles,Service
mcKnuemo-vDYixV8MOG3zA,foodtrucks,tacos,,Los Angeles,Service
-4cWyq-O_vt7GuUtpJjwpg,foodtrucks,tacos,,Los Angeles,Service
bagehkQyfhOjkCVuK4hHGQ,sandwiches,,,Los Angeles,Service
VfM91N-ZRR52M9waDxHfHA,sandwiches,,,Los Angeles,Service
0NqK3iWA_i5IGwDU51Wu5A,sandwiches,,,Los Angeles,Service
p6WbPpbDQh_DzmBvoJit5Q,burgers,hotdogs,,Los Angeles,Service
T0diCZxPNeVvk6j7Sctxng,burgers,hotdogs,,Los Angeles,Service
hL_IPdZ0ZmJCi39Rb_oIEA,burgers,hotdogs,,Los Angeles,Environment
16TX5HZ7uC2ndxJ19dSLow,hotdogs,asianfusion,,South Gate,Service
rmHsg9O5u4n5aJ38LE4bNw,hotdogs,asianfusion,,South Gate,Environment
B28zAXiMPFNh4nJhJOF5Fg,hotdogs,asianfusion,,South Gate,Others
vsFQWE-aG46ZnWvWNU1MhQ,hotdogs,burgers,coffee,Los Angeles,Service
HvzRJjC8YCbb8XudqpjEHQ,hotdogs,burgers,coffee,Los Angeles,Service
Z0Ea3SfFfYogxeVPu8DE5g,hotdogs,burgers,coffee,Los Angeles,Food
B5QlihChCO7-PpVLVW6v6g,foodtrucks,tacos,,Los Angeles,Service
yZbXWv9JrY3Ufbn6yu6u-A,foodtrucks,tacos,,Los Angeles,Service
E41sLDPhwh3Y3LjYyBlGIA,foodtrucks,tacos,,Los Angeles,Food
65LOZ1ujyrn2TkAR3jWyLw,pizza,,,South Gate,Service
-9ftw6s5tuX9MbmIUGFXmA,pizza,,,South Gate,Food
fj4X1Qx8xc3Eki1OrxAh0A,pizza,,,South Gate,Service
IvvMZtVshsY3Qr7TtKdaZA,burgers,salad,sandwiches,Los Angeles,Service
CozfIY7nnX1d5JOvHqMhBg,burgers,salad,sandwiches,Los Angeles,Service
SaF7xyedYi2c6V3ZKyMwUg,burgers,salad,sandwiches,Los Angeles,Service
FZSw24FVlU0IQ13wUpaTmw,hotdogs,mexican,,Los Angeles,Service
vKE6sYdcAhgZ60rxHBtn0A,hotdogs,mexican,,Los Angeles,Service
1fd0ynf7_qLx6gF54_d1zA,hotdogs,mexican,,Los Angeles,Food
auuk42Fy2M1xZ4aJXZHWWw,pizza,italian,chicken_wings,Los Angeles,Service
2NSkyWJ3nhIRbhHtezVHtw,pizza,italian,chicken_wings,Los Angeles,Service
THx37mEscoT3LICTcBYIsg,pizza,italian,chicken_wings,Los Angeles,Service
LGEnjBOxcTuMhyQXiJ6v7g,pizza,italian,chicken_wings,Los Angeles,Waiting time
wz4iVHYkBdkaUTSkcFPsUA,pizza,italian,chicken_wings,Los Angeles,Service
8Cj6K9VrYzDWzdnIhI2K4g,pizza,italian,chicken_wings,Los Angeles,Service
D4BPxyFYCa4oxjUPON7ChA,burgers,hotdogs,tacos,Los Angeles,Service
sdMSPa9Q2iHQzRGjPXbsTw,burgers,hotdogs,tacos,Los Angeles,Environment
y4_VGcib7TEXO8WBCbeXnw,burgers,hotdogs,tacos,Los Angeles,Others
uF6AWKJqwC41NyGf_rtX5Q,burgers,hotdogs,tacos,Los Angeles,Service
KvqRCCG75izn_oCKvbxQCQ,burgers,hotdogs,tacos,Los Angeles,Service
ZOlor22kVkbFH52tJImvHw,burgers,hotdogs,tacos,Los Angeles,Service
ZGobUPXp-teFl4zfT2rSTg,hotdogs,burgers,coffee,Los Angeles,Service
UPUWJrXErUCC2ZGZUZAnfA,hotdogs,burgers,coffee,Los Angeles,Service
0M-tnjr40I0h_JCao9fpDQ,hotdogs,burgers,coffee,Los Angeles,Service
v-4CAAmLiJ-D6L0_80mPSw,juicebars,sandwiches,,Los Angeles,Service
-tbKiOFKZm3H3tVrahSrKQ,burgers,,,South Gate,Service
ocGAbJBPxyLA_LQYGABPfw,burgers,,,South Gate,Food
floCYGzE_VNhM71_SO33eg,burgers,,,South Gate,Environment
QEbhcbHP3RnbCNVksT2blA,pizza,,,Los Angeles,Service
MdtAszTZ0IebhmBDqq11Qg,pizza,,,Los Angeles,Service
W8VK20WTR1i9bIPIYNOS1g,pizza,,,Los Angeles,Food
YPdlSHVM6gVhIPIceKVFDg,pizza,hotdogs,,Los Angeles,Service
3b6HStr7EySNFAIYlxBkgw,pizza,hotdogs,,Los Angeles,Service
5QVrGrscTiw8-7H3bDhCnA,pizza,hotdogs,,Los Angeles,Food
2TB5OYK6q6jPdX9xkUfJ8Q,mexican,hotdogs,,Los Angeles,Service
0ZIurPcEpUxCQWPe2rMhUg,mexican,hotdogs,,Los Angeles,Service
Nj1LA8a3wuDIq2rWOLiZag,mexican,hotdogs,,Los Angeles,Food
6IIHrIctZwXHN2lsLCd4ZQ,hotdogs,burgers,,Los Angeles,Service
dUUr7xIpHaGCvLqsmJVyow,hotdogs,burgers,,Los Angeles,Service
0FKAXM0xo3kNMw_kLF46-Q,hotdogs,burgers,,Los Angeles,Environment
Ln8g1ULnS3XH9w8pnyxWQA,pizza,chicken_wings,sandwiches,Los Angeles,Service
fJpJWIa4-jgthk5li-vHrg,pizza,chicken_wings,sandwiches,Los Angeles,Environment
ezHXP4kwgZrQ8fyuVlz0ZQ,pizza,chicken_wings,sandwiches,Los Angeles,Service
PXX4NeQx2y9A3cw7Nkm4iA,pizza,hotdogs,,Los Angeles,Service
UPravGKt1smDI8PjbubDHA,pizza,hotdogs,,Los Angeles,Service
NdaHb7XoKtkP8h5kzUhkMQ,pizza,hotdogs,,Los Angeles,Service
oC5g_c82IlSUCl-C5RsE9Q,hotdogs,burgers,coffee,Los Angeles,Service
fRD_yhmT0Vaha96j85WvIg,hotdogs,burgers,coffee,Los Angeles,Service
1mCbgfmLZddxHcsbXgdJNQ,hotdogs,burgers,coffee,Los Angeles,Service
DvZ8rAa4YNWpl_uizCwU9Q,sandwiches,foodtrucks,salad,Los Angeles,Food
Up4H8wctWMbjiottXei1oA,sandwiches,foodtrucks,salad,Los Angeles,Service
jSj3SczRkfUtnsmUtDD3vg,sandwiches,foodtrucks,salad,Los Angeles,Service
bBPP5W2S7bVQq9YnYpzqYw,tacos,,,Los Angeles,Service
Odz5bHedxPx8DgXEfyDVEA,burgers,hotdogs,,Seaside,Service
4pcr75HUTY7tqtngu63UOA,burgers,hotdogs,,Seaside,Service
sedss1OYP7mLuChMW-QSYQ,burgers,hotdogs,,Seaside,Food
3EAB-luiu3QOMa_AJz_yew,streetvendors,tacos,,Los Angeles,Service
WnZz6jnOXg_Og_nlz89rWw,streetvendors,tacos,,Los Angeles,Service
9MxLdgGUbA8XxflNcW1_kg,streetvendors,tacos,,Los Angeles,Service
SGBTHnA6h45fdrVd9dpTug,sandwiches,,,Los Angeles,Service
kcG3hg1vLNWTf7lxz7eTqw,sandwiches,,,Los Angeles,Environment
Wkrfa8ZA842x3-G6bslN2Q,sandwiches,,,Los Angeles,Service
j6Uk5KC6JOT_RwvMQw-9BA,hotdogs,mexican,,South Gate,Service
rv99IFX-ihb1XX4E1vS0Pw,hotdogs,mexican,,South Gate,Service
St5kyM5e7qtMTQigp2DZqQ,hotdogs,mexican,,South Gate,Service
FrkC1jz7irArIN6TkRZpfg,hotdogs,burgers,tacos,Los Angeles,Service
iTCGbExOk8lwPMHrfD_GrQ,hotdogs,burgers,tacos,Los Angeles,Service
IK7qAoO6_cXjp7WKOgqCww,hotdogs,burgers,tacos,Los Angeles,Service
VW1Sr3u1rTntbIgh26MS9A,sandwiches,,,Los Angeles,Service
hF7cUwPKoV9ccTkV7WkYJg,sandwiches,,,Los Angeles,Others
gxeRxCm78MpN-GeoNSQ9Nw,sandwiches,,,Los Angeles,Service
X1BJw5TGMsyZMkxW9tbTzw,sandwiches,,,Los Angeles,Service
lpWVghQ-ghR7ricdu79A2A,sandwiches,,,Los Angeles,Service
IOfUzl6G613LPT6c36X60Q,sandwiches,,,Los Angeles,Service
_KvWCtuCdZaTskpCM5yYBA,donuts,breakfast_brunch,,South Gate,Food
Ik9I1CsEGwVTfB3OoneKHA,donuts,breakfast_brunch,,South Gate,Food
seSFSBYGMZSlV8CN9ALN1Q,donuts,breakfast_brunch,,South Gate,Service
cqQzCVwaQL1yusQ4HP8L_Q,donuts,coffee,sandwiches,Los Angeles,Service
qkL0fdhbye7PqP6lE709iA,donuts,coffee,sandwiches,Los Angeles,Service
YKVc1A7C1IU7xsgnvI2vFg,donuts,coffee,sandwiches,Los Angeles,Service
xnjvGUM5IzLxz9YXZRhL5A,burgers,hotdogs,,Los Angeles,Service
YXlzWPltp-zlitvxcQShHw,burgers,hotdogs,,Los Angeles,Service
iHr30_BkhV4M6oHVVulnnQ,burgers,hotdogs,,Los Angeles,Food
om6NJOUb68_GCd4GkrHDAA,sandwiches,,,Los Angeles,Others
lGnzVkWsNRYPnB_4YPc9ZQ,sandwiches,,,Los Angeles,Service
6WEZZAJ1tWLUkorXNp4Ybw,sandwiches,,,Los Angeles,Service
4-oMm4gR8oGMs2qrAgnspw,chicken_wings,hotdogs,,Los Angeles,Others
xeRf7zNMoSyJVqm9UbYKsg,chicken_wings,hotdogs,,Los Angeles,Service
MIKiGXtOllTZXa5M8Zclow,chicken_wings,hotdogs,,Los Angeles,Service
Gx_SyFoo-POFH5O0yYylaQ,pizza,,,Los Angeles,Food
3wL2Uv6VZ1gKI9kgvSsNkQ,burgers,hotdogs,coffee,Los Angeles,Service
Seqw43-tNFvFPRYOj1e4mg,burgers,hotdogs,coffee,Los Angeles,Service
zhahuv5yel9E14gNNOKx0g,burgers,hotdogs,coffee,Los Angeles,Service
Zf0_3m_wHSZ7eudRdscafg,pizza,hotdogs,,Los Angeles,Service
ElBvcbjDJTPIBva03ZWwHQ,pizza,hotdogs,,Los Angeles,Service
c0JWK6BU7E6O380CSTXdsw,pizza,hotdogs,,Los Angeles,Service
1bMUgKpmzB3-6RYs8q3GyA,burgers,hotdogs,tacos,Los Angeles,Environment
v9k2zk05VetlMwCpM0xBAQ,burgers,hotdogs,tacos,Los Angeles,Service
lIls0i02VthXDtMUZ0V_7g,burgers,hotdogs,tacos,Los Angeles,Environment
_rHJyqlSdAeqxMhwRfRnUw,burgers,hotdogs,,South Gate,Service
D68PbAYBtLNqS5W8f_-UCw,burgers,hotdogs,,South Gate,Service
ADSZK2KLnhFIoFrelRqlIA,mexican,hotdogs,,Los Angeles,Service
0xxnwOD11venFaoit8d_0Q,mexican,hotdogs,,Los Angeles,Service
ZV_sY9ww74iaJiH3gv-VXA,mexican,hotdogs,,Los Angeles,Service
TMubPja-c-CE4QlDoICbpA,burgers,hotdogs,coffee,Los Angeles,Service
4yE7_ZKdxxmqdCDjRs3mlg,burgers,hotdogs,coffee,Los Angeles,Food
NIr8xZRVaBuvukZmSGIH2A,burgers,hotdogs,coffee,Los Angeles,Service
NqrGnLRZ7XE8ypZojrFysQ,pizza,hotdogs,,Los Angeles,Service
gnYvSOk-kfG55tMibFQCNg,pizza,hotdogs,,Los Angeles,Service
w77rjW5Dl8MQybcG7B_qYQ,pizza,hotdogs,,Los Angeles,Service
VNY3AMTwNiLv5VDhiIhxew,sandwiches,foodtrucks,,Los Angeles,Service
FXaT3VgOVGofEoQiDBMu2Q,sandwiches,foodtrucks,,Los Angeles,Service
XEnhVfeLJKqZTVfsSgHRBQ,chicken_wings,foodtrucks,,Los Angeles,Environment
t6oTk8v5W0fVtsOZIRy5iQ,foodtrucks,streetvendors,burgers,Los Angeles,Environment
UXgtouDZ5lWcWmaULy3EZQ,donuts,sandwiches,coffee,Los Angeles,Environment
W0Y8Hoqqpq5pAczjx7GV5A,donuts,sandwiches,coffee,Los Angeles,Service
hiz-Uz2sM4Ojdpqw3wjnwQ,donuts,sandwiches,coffee,Los Angeles,Service
Er4pcH8iN4f2G1salvv1Qw,sandwiches,,,Los Angeles,Environment
zVsE8czGbIQkYougRIdrAQ,sandwiches,,,Los Angeles,Service
45iN2JXGRSY6nL_LtO3y2A,sandwiches,,,Los Angeles,Service
y03SYN7dARoo9K0RPHuzeA,sandwiches,,,Los Angeles,Service
7LffeJpot3EqjtahSzBG9Q,sandwiches,,,Los Angeles,Service
EciI9eTEny7MxmnVvCYwxg,sandwiches,,,Los Angeles,Service
c9udIIj_cN6vXWolAbSksw,sandwiches,,,South Gate,Service
oDdONRYKUW0-igIvtwc84g,sandwiches,,,South Gate,Service
8Ee8qsODIDP2G5Ha7rT3Jw,sandwiches,,,South Gate,Service
ckfZK8aL4avdyEZrFhMfdw,sandwiches,,,Los Angeles,Service
d6X8fwlxx2ijDRtyu75NzA,sandwiches,,,Los Angeles,Service
M2P_A4DpBNsuM_faebwjRQ,sandwiches,,,Los Angeles,Food
bE15xwJDJ0_JAzkvC2OMbA,burgers,hotdogs,tacos,Los Angeles,Service
xHwqZQA7u8EaadnAdvM69A,burgers,hotdogs,tacos,Los Angeles,Service
MHRBDppBPEpEvzKiio7MUA,burgers,hotdogs,tacos,Los Angeles,Service
mGnMt6TbbXVlnUHqC-9pAg,burgers,hotdogs,,Los Angeles,Service
umXmqMp5ggRjK8X92AePPQ,donuts,sandwiches,coffee,Los Angeles,Service
qcpCJxzYU5KtyupCFNqjvg,donuts,sandwiches,coffee,Los Angeles,Service
SwPZPLj52iaNKpy_5bU_jw,donuts,sandwiches,coffee,Los Angeles,Service
6cgMm1YwtzaWIEh-DeBEsw,chicken_wings,hotdogs,chickenshop,Los Angeles,Service
